scenario_key,scenario_name,turn,code,name,population_weight,energy_security,food_security,compute_access,distribution_capacity,social_cohesion,cash_stability,capital_surplus,labor_displacement,inequality_pressure,sanction_exposure,conflict_risk,climate_stress,alliance_support,war_burden,military_posture,tax_burden,housing_pressure,youth_unemployment,policing_capacity,elite_cohesion,economic_stress,legitimacy_stress,mobilization_capacity,elite_fragmentation,communal_polarization,domestic_burden,domestic_stage,domestic_stage_index,grievance_pressure,protest_pressure,riot_pressure,civil_conflict_pressure,domestic_diversion_incentive,survival_pressure,war_pressure,gray_zone_probability,proxy_probability,limited_war_probability,likely_mode,adaptation_absorption,structure_credit_gain,capital_share_gain,displacement_bump,displacement_gap_after_buffer,war_drag,M,L,S,dependency_risk,displacement_gap,horizon_turns,support_needed,coercion_capacity,repression_mismatch,relief_support,trigger_bonus,armed_capacity,escalation_probability,cooldown_probability
fracture,High automation / low adaptation,8,JPN,Japan,0.07,0.1543,0.4101,0.88,0.5572,0.5083,0.4018,0.7774,0.625,0.467,0.1741,0.3582,0.18,0.7686,0.0922,0.1235,0.3139,0.5646,0.2831,0.5744,0.6974,0.4279,0.2755,0.5463,0.29,0.3832,0.02,stable,0,0.2801,0.2558,0.3265,0.1763,0.296,0.0,0.0,0.0,0.0,0.0,none,0.02,0.0138,0.0016,0.0608,0.5896,0.0656,0.6214,0.3712,0.4288,0.4151,0.0679,6.9,0.467,0.5543,0.3752,0.0081,0.0878,0.4404,0.2316,0.1546
fracture,High automation / low adaptation,8,IND,India,0.19,0.4147,0.65,0.63,0.3488,0.403,0.3179,0.4906,0.5666,0.6157,0.1,0.4198,0.42,0.5609,0.004,0.0966,0.2874,0.5534,0.3301,0.5275,0.4821,0.4723,0.4185,0.4497,0.4574,0.4714,0.055,grievance,1,0.3488,0.3022,0.4087,0.2729,0.4098,0.0,0.0,0.0,0.0,0.0,none,0.0131,0.0093,0.0,0.0525,0.5442,0.0033,0.5486,0.3939,0.37,0.281,0.2178,5.36,0.575,0.5332,0.3879,0.0051,0.0838,0.4744,0.2023,0.0971
fracture,High automation / low adaptation,8,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.3905,0.4539,0.5635,0.8014,0.4346,0.471,0.18,0.4546,0.43,0.5925,0.0,0.1052,0.3013,0.5431,0.2458,0.6103,0.6773,0.3648,0.3378,0.3647,0.3382,0.4355,0.085,grievance,1,0.2665,0.2094,0.3113,0.2025,0.3083,0.0,0.0,0.0,0.0,0.0,none,0.0164,0.011,0.0017,0.04,0.4054,0.0,0.6313,0.3478,0.4458,0.3378,0.0441,6.62,0.4373,0.6083,0.1919,0.0066,0.0612,0.4774,0.2174,0.1473
fracture,High automation / low adaptation,8,RUS,Russia,0.04,0.8763,0.74,0.52,0.2463,0.3682,0.2576,0.5671,0.4509,0.6141,0.9028,0.7857,0.26,0.2399,0.0548,0.2962,0.2902,0.533,0.2987,0.6263,0.3369,0.4526,0.5705,0.3093,0.6803,0.6367,0.0262,stable,0,0.391,0.2832,0.4861,0.3633,0.4684,0.4108,0.449,0.5434,0.5214,0.0384,proxy,0.0115,0.0072,0.0002,0.0432,0.432,0.0297,0.5619,0.5061,0.3388,0.313,0.2046,3.67,0.6716,0.6477,0.2983,0.0043,0.0906,0.6191,0.3696,0.0794
fracture,High automation / low adaptation,8,BRA,Brazil,0.05,0.79,0.86,0.54,0.3192,0.3752,0.3834,0.4822,0.4734,0.5716,0.08,0.3734,0.47,0.4202,0.0,0.0638,0.2793,0.5034,0.2945,0.4002,0.4502,0.431,0.4282,0.4082,0.4629,0.4672,0.0697,grievance,1,0.3418,0.31,0.413,0.2631,0.4221,0.0,0.0,0.0,0.0,0.0,none,0.0123,0.0084,0.0,0.0436,0.4527,0.0,0.605,0.3515,0.4257,0.1463,0.1542,5.99,0.4662,0.3953,0.4802,0.0047,0.0755,0.3504,0.1386,0.0828
fracture,High automation / low adaptation,9,USA,United States,0.18,0.8186,0.88,0.97,0.4529,0.3505,0.4784,0.9528,0.7591,0.6142,0.1247,0.3525,0.22,0.7597,0.0023,0.1064,0.3064,0.5176,0.3394,0.6776,0.7482,0.4514,0.3342,0.5558,0.3101,0.4807,0.02,stable,0,0.3019,0.2588,0.3527,0.2047,0.3308,0.1308,0.3128,0.4832,0.1749,0.0057,proxy,0.0183,0.025,0.003,0.0682,0.7128,0.0017,0.7633,0.3598,0.5327,0.1123,0.3062,7.28,0.439,0.6802,0.3562,0.0114,0.0251,0.5858,0.2557,0.1522
fracture,High automation / low adaptation,9,CHN,China,0.18,0.68,0.7,0.78,0.4096,0.3764,0.3553,0.8494,0.7258,0.6521,0.5154,0.6131,0.3,0.4475,0.0497,0.2741,0.311,0.5657,0.3497,0.7212,0.6589,0.4919,0.4121,0.4497,0.4352,0.5591,0.12,protest,2,0.3474,0.2811,0.4019,0.2724,0.4126,0.2925,0.5831,0.7876,0.3989,0.1522,proxy,0.0172,0.0219,0.0023,0.063,0.6844,0.0251,0.6614,0.4718,0.4126,0.1262,0.3162,4.99,0.6305,0.7301,0.2787,0.0101,0.0363,0.6284,0.1817,0.133
fracture,High automation / low adaptation,9,EU,European Union,0.16,0.3394,0.8,0.84,0.6006,0.3234,0.2279,0.821,0.6855,0.5284,0.1882,0.549,0.23,0.8152,0.1529,0.1434,0.3208,0.539,0.3153,0.597,0.6918,0.4919,0.3329,0.52,0.3138,0.5156,0.0606,grievance,1,0.3352,0.3046,0.3844,0.2247,0.3809,0.0,0.0,0.0,0.0,0.0,none,0.0194,0.0268,0.002,0.0616,0.6372,0.0854,0.6657,0.4346,0.431,0.2927,0.0849,6.47,0.519,0.5838,0.4518,0.0161,0.0554,0.5194,0.1346,0.1364
fracture,High automation / low adaptation,9,JPN,Japan,0.07,0.1354,0.4101,0.88,0.565,0.467,0.318,0.7654,0.6858,0.5122,0.1741,0.4269,0.18,0.7819,0.1193,0.1404,0.3155,0.5934,0.2952,0.5744,0.6935,0.4642,0.2918,0.5422,0.3034,0.4205,0.085,grievance,1,0.2996,0.2641,0.3454,0.1875,0.3165,0.0,0.0,0.0,0.0,0.0,none,0.0197,0.0273,0.0016,0.0607,0.6372,0.0698,0.6092,0.4153,0.4021,0.4349,0.1208,6.32,0.5589,0.5543,0.4084,0.0248,0.0444,0.455,0.2531,0.1533
fracture,High automation / low adaptation,9,IND,India,0.19,0.4172,0.65,0.63,0.3589,0.3739,0.265,0.4842,0.6191,0.6561,0.1,0.4515,0.42,0.5635,0.0033,0.1039,0.288,0.5851,0.3445,0.5277,0.469,0.5013,0.4319,0.4476,0.4718,0.4976,0.055,grievance,1,0.3623,0.3074,0.4222,0.2817,0.4271,0.0,0.0,0.0,0.0,0.0,none,0.0129,0.0183,0.0,0.0525,0.5879,0.0027,0.5475,0.4161,0.3611,0.2781,0.2602,5.1,0.6112,0.5333,0.4119,0.0231,0.038,0.4831,0.2076,0.0981
fracture,High automation / low adaptation,9,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.3941,0.4304,0.5217,0.7985,0.4746,0.5005,0.18,0.4788,0.43,0.5894,0.0,0.1132,0.302,0.5688,0.2543,0.6076,0.673,0.391,0.3505,0.3624,0.3464,0.4602,0.0714,grievance,1,0.2796,0.2277,0.3234,0.2143,0.3433,0.0,0.0,0.0,0.0,0.0,none,0.0163,0.0219,0.0018,0.04,0.4346,0.0,0.6296,0.3643,0.4374,0.3378,0.0805,6.38,0.4669,0.6073,0.2154,0.013,0.0135,0.4841,0.1369,0.1448
fracture,High automation / low adaptation,9,RUS,Russia,0.04,0.8763,0.74,0.52,0.2469,0.3447,0.1985,0.5481,0.4942,0.6472,0.9146,0.8448,0.26,0.2325,0.0659,0.3322,0.2913,0.5568,0.3099,0.6265,0.3101,0.4818,0.5856,0.3075,0.7009,0.6655,0.022,stable,0,0.4074,0.2904,0.5034,0.3777,0.4867,0.4524,0.465,0.5592,0.5456,0.0425,proxy,0.0113,0.014,0.0001,0.0432,0.4687,0.0379,0.5574,0.5326,0.3272,0.3159,0.2472,3.28,0.7182,0.6478,0.3252,0.0063,0.0467,0.6337,0.3928,0.0759
fracture,High automation / low adaptation,9,BRA,Brazil,0.05,0.79,0.86,0.54,0.3243,0.3492,0.3394,0.48,0.517,0.605,0.08,0.4029,0.47,0.4192,0.0,0.0697,0.2799,0.5322,0.3065,0.4015,0.4386,0.4546,0.4382,0.4062,0.4751,0.4885,0.0585,grievance,1,0.3523,0.3,0.4234,0.2682,0.4159,0.0,0.0,0.0,0.0,0.0,none,0.0122,0.0165,0.0,0.0436,0.4883,0.0,0.6034,0.3686,0.4174,0.1457,0.1927,5.75,0.495,0.3958,0.4989,0.0134,0.0291,0.3584,0.2,0.0824
fracture,High automation / low adaptation,10,USA,United States,0.18,0.8186,0.88,0.97,0.4541,0.3061,0.4094,0.941,0.8273,0.6693,0.1281,0.388,0.22,0.7561,0.0056,0.1278,0.3066,0.5536,0.358,0.6776,0.7441,0.4918,0.3519,0.5517,0.324,0.5182,0.02,stable,0,0.331,0.2762,0.3796,0.2171,0.3535,0.1741,0.3365,0.5124,0.1918,0.0065,proxy,0.018,0.0123,0.0028,0.0682,0.7942,0.0014,0.758,0.3904,0.513,0.1124,0.3732,6.82,0.5006,0.6802,0.3896,0.0075,0.0306,0.5967,0.2903,0.14
fracture,High automation / low adaptation,10,CHN,China,0.18,0.68,0.7,0.78,0.4101,0.315,0.2598,0.8304,0.7888,0.7056,0.5227,0.6762,0.3,0.4418,0.0489,0.3019,0.3128,0.6019,0.3706,0.7198,0.6417,0.5396,0.4379,0.4436,0.4561,0.614,0.1008,protest,2,0.3846,0.3162,0.4386,0.2957,0.4615,0.357,0.6071,0.8092,0.4281,0.1766,limited_war,0.0167,0.0107,0.0021,0.063,0.7593,0.0325,0.6547,0.5065,0.3945,0.1275,0.3786,4.49,0.69,0.7295,0.3281,0.0066,0.0451,0.6487,0.1433,0.1189
fracture,High automation / low adaptation,10,EU,European Union,0.16,0.3394,0.8,0.84,0.5998,0.2776,0.1553,0.8044,0.747,0.5803,0.1882,0.5865,0.23,0.8115,0.1254,0.1421,0.3238,0.5719,0.3325,0.5983,0.6854,0.5377,0.352,0.5147,0.3279,0.5625,0.055,grievance,1,0.3695,0.3114,0.4164,0.2407,0.3846,0.0,0.0,0.0,0.0,0.0,none,0.019,0.0132,0.0019,0.0615,0.7128,0.1043,0.6611,0.4603,0.4172,0.2953,0.1472,6.12,0.5647,0.5843,0.4929,0.0078,0.0664,0.542,0.2118,0.1221
fracture,High automation / low adaptation,10,JPN,Japan,0.07,0.1273,0.4101,0.88,0.5645,0.4169,0.2316,0.7513,0.7464,0.5636,0.1863,0.493,0.18,0.7791,0.1243,0.1585,0.3182,0.6253,0.3128,0.5716,0.6863,0.514,0.3154,0.5372,0.3177,0.4715,0.0714,grievance,1,0.3384,0.3008,0.3814,0.2123,0.3632,0.0,0.0,0.0,0.0,0.0,none,0.0194,0.0135,0.0015,0.0606,0.7119,0.0903,0.6002,0.4529,0.3816,0.4564,0.1819,5.79,0.6271,0.5533,0.4554,0.0078,0.0548,0.4759,0.2009,0.1328
fracture,High automation / low adaptation,10,IND,India,0.19,0.4172,0.65,0.63,0.36,0.3357,0.2069,0.4754,0.6716,0.7012,0.1,0.4865,0.42,0.559,0.0027,0.1109,0.2885,0.6194,0.361,0.5277,0.4543,0.5364,0.448,0.4445,0.4879,0.5295,0.055,grievance,1,0.3894,0.3239,0.4475,0.2949,0.4477,0.0,0.0,0.0,0.0,0.0,none,0.0128,0.0091,0.0,0.0525,0.6498,0.0022,0.5429,0.4413,0.3492,0.2789,0.3116,4.77,0.6574,0.5333,0.4407,0.005,0.0425,0.4931,0.2252,0.0868
fracture,High automation / low adaptation,10,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.3953,0.4022,0.4754,0.7992,0.5145,0.534,0.18,0.506,0.43,0.5847,0.0,0.1205,0.3026,0.5967,0.2649,0.6082,0.6679,0.4167,0.3609,0.3598,0.356,0.4831,0.06,grievance,1,0.2983,0.2389,0.3405,0.2216,0.3576,0.0,0.0,0.0,0.0,0.0,none,0.0162,0.0108,0.0017,0.04,0.4857,0.0,0.627,0.3823,0.4278,0.339,0.1193,6.12,0.4992,0.6075,0.2355,0.0065,0.0172,0.4918,0.1454,0.1359
fracture,High automation / low adaptation,10,RUS,Russia,0.04,0.8763,0.74,0.52,0.247,0.3103,0.1241,0.539,0.5374,0.6844,0.9202,0.9089,0.26,0.2247,0.0662,0.3402,0.2926,0.5828,0.3228,0.6267,0.2816,0.5134,0.6024,0.3055,0.7231,0.6976,0.085,grievance,1,0.4314,0.3051,0.5281,0.3948,0.5068,0.4995,0.4801,0.573,0.5669,0.0464,proxy,0.011,0.0069,0.0,0.0432,0.5195,0.0455,0.5484,0.5687,0.3105,0.3246,0.2904,2.85,0.7885,0.6479,0.3552,0.004,0.0531,0.6493,0.4276,0.0701
fracture,High automation / low adaptation,10,BRA,Brazil,0.05,0.79,0.86,0.54,0.3253,0.2973,0.2722,0.4758,0.5605,0.6425,0.08,0.4471,0.47,0.4152,0.0,0.0753,0.2803,0.5631,0.3201,0.4019,0.426,0.4829,0.4511,0.4037,0.4886,0.5148,0.12,protest,2,0.3736,0.3128,0.4435,0.2782,0.4326,0.0,0.0,0.0,0.0,0.0,none,0.012,0.0082,0.0,0.0436,0.5403,0.0,0.5946,0.3997,0.3987,0.1461,0.2352,5.35,0.5601,0.396,0.5225,0.0046,0.0329,0.3674,0.2133,0.0758
